session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (DR-NURSE v2),What (DR-NURSE v2) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerk,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Student,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_84,In Transit,0,11:29:51,11:32:12,00:02:21,00:02:21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10197_85,"",0,00:00:00,false,"",0,"","","",00:02:21,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_85,Documentation,Administrative,11:32:12,11:38:29,00:06:17,00:06:17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10175_10197_86,"",0,00:00:00,false,"",0,"","","",00:06:17,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_86,Inter-Professional Communication,0,11:38:29,11:39:24,00:00:55,00:00:55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10197_87,"",0,00:00:00,false,"",0,"","","",00:00:55,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_87,Direct Care,Patient Communication,11:39:24,11:41:13,00:01:49,00:01:49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10197_88,"",0,00:00:00,false,"",0,"","","",00:01:49,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_88,Direct Care,Physical Exam/Vitals,11:41:13,11:43:16,00:02:03,00:02:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10175_10197_89,"",0,00:00:00,false,"",0,"","","",00:02:03,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_89,Medication Tasks,Administer,11:43:16,11:45:22,00:02:06,00:02:06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Observation Room,0,10175_10197_90,"",0,00:00:00,false,"",0,"","","",00:02:06,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_90,In Transit,0,11:45:22,11:45:48,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10197_91,"",0,00:00:00,false,"",0,"","","",00:00:26,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_91,Inter-Professional Communication,0,11:45:48,11:46:09,00:00:21,00:00:21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10175_10197_92,"",0,00:00:00,false,"",0,"","","",00:00:21,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_92,Inter-Professional Communication,0,11:46:09,11:48:09,00:02:00,00:02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10175_10197_93,"",0,00:00:00,false,"",0,"","","",00:02:00,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_93,In Transit,0,11:48:09,11:52:19,00:04:10,00:04:10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10197_94,"",0,00:00:00,false,"",0,"","","",00:04:10,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_94,Inter-Professional Communication,0,11:52:19,11:55:33,00:03:14,00:03:14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10175_10197_95,"",0,00:00:00,false,"",0,"","","",00:03:14,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_95,In Transit,0,11:55:33,11:57:00,00:01:27,00:01:27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10197_96,"",0,00:00:00,false,"",0,"","","",00:01:27,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_96,No observation,Observer Pause,11:57:00,12:02:10,00:05:10,00:05:10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10197_97,"",0,00:00:00,false,"",0,"","","",00:05:10,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_97,Inter-Professional Communication,0,12:02:10,12:07:38,00:05:28,00:05:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10175_10197_98,"",0,00:00:00,false,"",0,"","","",00:05:28,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_98,In Transit,0,12:07:38,12:12:05,00:04:27,00:04:27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10175_10197_99,"",0,00:00:00,false,"",0,"","","",00:04:27,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_99,Medication Tasks,Prepare,12:12:05,12:28:01,00:15:56,00:15:56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medication Room,0,10175_10197_100,"",0,00:00:00,false,"",0,"","","",00:15:56,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_100,Other,Active Waiting,12:28:01,12:35:12,00:07:11,00:07:11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10197_101,"",0,00:00:00,false,"",0,"","","",00:07:11,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_101,Inter-Professional Communication,0,12:35:12,12:44:58,00:09:46,00:09:46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Doctor/Nurse WorkStation,0,10175_10197_102,"",0,00:00:00,false,"",0,"","","",00:09:46,"","",TRUE
01-Apr-2025,10175,10197,QEH,Vv5,08:46:59,12:47:08,10175_10197_102,Social-Personal Activities,0,12:44:58,12:47:08,00:02:10,00:02:10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,session,"",0,00:00:00,false,"",0,"","","",00:02:10,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_1,Indirect Care,Other Indirect Care,07:49:27,07:50:19,00:00:52,00:00:52,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10154_10192_2,"",0,00:00:00,false,"",0,"","","",00:00:52,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_2,Inter-Professional Communication,0,07:50:19,07:50:46,00:00:27,00:00:27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_3,"",0,00:00:00,false,"",0,"","","",00:00:27,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_3,Direct Care,Patient Communication,07:50:46,07:51:31,00:00:45,00:00:45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10192_4,"",0,00:00:00,false,"",0,"","","",00:00:45,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_4,Indirect Care,Other Indirect Care,07:51:31,07:51:58,00:00:27,00:00:27,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10192_5,"",0,00:00:00,false,"",0,"","","",00:00:27,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_5,Inter-Professional Communication,0,07:51:58,07:52:17,00:00:19,00:00:19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Corridors,0,10154_10192_6,"",0,00:00:00,false,"",0,"","","",00:00:19,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_6,Inter-Professional Communication,0,07:52:17,07:52:28,00:00:11,00:00:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_7,"",0,00:00:00,false,"",0,"","","",00:00:11,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_7,Inter-Professional Communication,0,07:52:28,07:52:40,00:00:12,00:00:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_8,"",0,00:00:00,false,"",0,"","","",00:00:12,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_8,In Transit,0,07:52:40,07:53:09,00:00:29,00:00:29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Corridors,0,10154_10192_9,"",0,00:00:00,false,"",0,"","","",00:00:29,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_9,Inter-Professional Communication,0,07:53:09,07:53:57,00:00:48,00:00:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10192_10,"",0,00:00:00,false,"",0,"","","",00:00:48,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_10,Documentation,Administrative,07:53:57,07:54:59,00:01:02,00:01:02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_11,"",0,00:00:00,false,"",0,"","","",00:01:02,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_11,Inter-Professional Communication,0,07:54:59,07:56:00,00:01:01,00:01:01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_12,"",0,00:00:00,false,"",0,"","","",00:01:01,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_12,Direct Care,Patient Communication,07:56:00,07:56:15,00:00:15,00:00:15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_13,"",0,00:00:00,false,"",0,"","","",00:00:15,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_13,Inter-Professional Communication,0,07:56:15,07:57:35,00:01:20,00:01:20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_14,"",0,00:00:00,false,"",0,"","","",00:01:20,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_14,Documentation,Administrative,07:57:35,08:00:21,00:02:46,00:02:46,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Doctor/Nurse WorkStation,0,10154_10192_15,"",0,00:00:00,false,"",0,"","","",00:02:46,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_15,In Transit,0,08:00:21,08:00:44,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_16,"",0,00:00:00,false,"",0,"","","",00:00:23,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_16,Direct Care,Patient Communication,08:00:44,08:01:00,00:00:16,00:00:16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Observation Room,0,10154_10192_17,"",0,00:00:00,false,"",0,"","","",00:00:16,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_17,Inter-Professional Communication,0,08:01:00,08:01:26,00:00:26,00:00:26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10192_18,"",0,00:00:00,false,"",0,"","","",00:00:26,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_18,In Transit,0,08:01:26,08:02:09,00:00:43,00:00:43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_19,"",0,00:00:00,false,"",0,"","","",00:00:43,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_19,Inter-Professional Communication,0,08:02:09,08:02:34,00:00:25,00:00:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_20,"",0,00:00:00,false,"",0,"","","",00:00:25,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_20,Inter-Professional Communication,0,08:02:34,08:02:54,00:00:20,00:00:20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10192_21,"",0,00:00:00,false,"",0,"","","",00:00:20,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_21,Inter-Professional Communication,0,08:02:54,08:03:10,00:00:16,00:00:16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_22,"",0,00:00:00,false,"",0,"","","",00:00:16,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_22,In Transit,0,08:03:10,08:03:33,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_23,"",0,00:00:00,false,"",0,"","","",00:00:23,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_23,Inter-Professional Communication,0,08:03:33,08:03:37,00:00:04,00:00:04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10192_24,"",0,00:00:00,false,"",0,"","","",00:00:04,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_24,In Transit,0,08:03:37,08:04:07,00:00:30,00:00:30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10192_25,"",0,00:00:00,false,"",0,"","","",00:00:30,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_25,Inter-Professional Communication,0,08:04:07,08:04:34,00:00:27,00:00:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_26,"",0,00:00:00,false,"",0,"","","",00:00:27,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_26,Direct Care,Physical Exam/Vitals,08:04:34,08:05:53,00:01:19,00:01:19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Corridors,0,10154_10192_27,"",0,00:00:00,false,"",0,"","","",00:01:19,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_27,Inter-Professional Communication,0,08:05:53,08:06:07,00:00:14,00:00:14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_28,"",0,00:00:00,false,"",0,"","","",00:00:14,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_28,In Transit,0,08:06:07,08:06:44,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_29,"",0,00:00:00,false,"",0,"","","",00:00:37,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_29,Other,Any Other Activity,08:06:44,08:07:04,00:00:20,00:00:20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_30,"",0,00:00:00,false,"",0,"","","",00:00:20,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_30,In Transit,0,08:07:04,08:08:29,00:01:25,00:01:25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_31,"",0,00:00:00,false,"",0,"","","",00:01:25,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_31,Social-Personal Activities,0,08:08:29,08:08:37,00:00:08,00:00:08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_32,"",0,00:00:00,false,"",0,"","","",00:00:08,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_32,Other,Any Other Activity,08:08:37,08:09:18,00:00:41,00:00:41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_33,"",0,00:00:00,false,"",0,"","","",00:00:41,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_33,Direct Care,Patient Communication,08:09:18,08:09:24,00:00:06,00:00:06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_34,"",0,00:00:00,false,"",0,"","","",00:00:06,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_34,Other,Any Other Activity,08:09:24,08:10:36,00:01:12,00:01:12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_35,"",0,00:00:00,false,"",0,"","","",00:01:12,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_35,Inter-Professional Communication,0,08:10:36,08:11:08,00:00:32,00:00:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_36,"",0,00:00:00,false,"",0,"","","",00:00:32,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_36,Other,Any Other Activity,08:11:08,08:12:29,00:01:21,00:01:21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Screening/Triage Area,Sanitizing work area,10154_10192_37,"",0,00:00:00,false,"",0,"","","",00:01:21,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_37,Inter-Professional Communication,0,08:12:29,08:13:15,00:00:46,00:00:46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_38,"",0,00:00:00,false,"",0,"","","",00:00:46,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_38,In Transit,0,08:13:15,08:13:44,00:00:29,00:00:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_39,"",0,00:00:00,false,"",0,"","","",00:00:29,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_39,Inter-Professional Communication,0,08:13:44,08:15:00,00:01:16,00:01:16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Treatment Room,0,10154_10192_40,"",0,00:00:00,false,"",0,"","","",00:01:16,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_40,Other,Active Waiting,08:15:00,08:15:15,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_41,"",0,00:00:00,false,"",0,"","","",00:00:15,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_41,In Transit,0,08:15:15,08:16:34,00:01:19,00:01:19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_42,"",0,00:00:00,false,"",0,"","","",00:01:19,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_42,Direct Care,Physical Exam/Vitals,08:16:34,08:27:53,00:11:19,00:11:19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,Room 7 ,10154_10192_43,"",0,00:00:00,false,"",0,"","","",00:11:19,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_43,In Transit,0,08:27:53,08:28:25,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_44,"",0,00:00:00,false,"",0,"","","",00:00:32,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_44,Inter-Professional Communication,0,08:28:25,08:28:52,00:00:27,00:00:27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10192_45,"",0,00:00:00,false,"",0,"","","",00:00:27,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_45,Documentation,Clinical,08:28:52,08:29:23,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_46,"",0,00:00:00,false,"",0,"","","",00:00:31,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_46,Inter-Professional Communication,0,08:29:23,08:30:45,00:01:22,00:01:22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Doctor/Nurse WorkStation,0,10154_10192_47,"",0,00:00:00,false,"",0,"","","",00:01:22,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_47,Inter-Professional Communication,0,08:30:45,08:31:43,00:00:58,00:00:58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_48,"",0,00:00:00,false,"",0,"","","",00:00:58,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_48,In Transit,0,08:31:43,08:32:08,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_49,"",0,00:00:00,false,"",0,"","","",00:00:25,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_49,Direct Care,Physical Exam/Vitals,08:32:08,08:33:31,00:01:23,00:01:23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,Room 7 ,10154_10192_50,"",0,00:00:00,false,"",0,"","","",00:01:23,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_50,No observation,Observer Pause,08:33:31,08:36:39,00:03:08,00:03:08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Treatment Room,Room 7 ,10154_10192_51,"",0,00:00:00,false,"",0,"","","",00:03:08,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_51,Inter-Professional Communication,0,08:36:39,08:37:22,00:00:43,00:00:43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_52,"",0,00:00:00,false,"",0,"","","",00:00:43,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_52,Inter-Professional Communication,0,08:37:22,08:37:41,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_53,"",0,00:00:00,false,"",0,"","","",00:00:19,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_53,Inter-Professional Communication,0,08:37:41,08:38:19,00:00:38,00:00:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_54,"",0,00:00:00,false,"",0,"","","",00:00:38,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_54,Direct Care,Patient Communication,08:38:19,08:39:50,00:01:31,00:01:31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10192_55,"",0,00:00:00,false,"",0,"","","",00:01:31,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_55,Inter-Professional Communication,0,08:39:50,08:40:19,00:00:29,00:00:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_56,"",0,00:00:00,false,"",0,"","","",00:00:29,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_56,Indirect Care,Other Indirect Care,08:40:19,08:40:39,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Stat room ,10154_10192_57,"",0,00:00:00,false,"",0,"","","",00:00:20,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_57,In Transit,0,08:40:39,08:41:26,00:00:47,00:00:47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_58,"",0,00:00:00,false,"",0,"","","",00:00:47,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_58,Social-Personal Activities,0,08:41:26,08:42:11,00:00:45,00:00:45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,Trauma room ,10154_10192_59,"",0,00:00:00,false,"",0,"","","",00:00:45,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_59,Indirect Care,Other Indirect Care,08:42:11,08:42:40,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,Trauma room ,10154_10192_60,"",0,00:00:00,false,"",0,"","","",00:00:29,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_60,In Transit,0,08:42:40,08:43:40,00:01:00,00:01:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_61,"",0,00:00:00,false,"",0,"","","",00:01:00,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_61,Social-Personal Activities,0,08:43:40,08:43:46,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Corridors,0,10154_10192_62,"",0,00:00:00,false,"",0,"","","",00:00:06,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_62,Inter-Professional Communication,0,08:43:46,08:44:06,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_63,"",0,00:00:00,false,"",0,"","","",00:00:20,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_63,Direct Care,Other Direct Care,08:44:06,08:44:46,00:00:40,00:00:40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridors,0,10154_10192_64,"",0,00:00:00,false,"",0,"","","",00:00:40,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_64,Inter-Professional Communication,0,08:44:46,08:45:23,00:00:37,00:00:37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_65,"",0,00:00:00,false,"",0,"","","",00:00:37,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_65,In Transit,0,08:45:23,08:45:33,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10154_10192_66,"",0,00:00:00,false,"",0,"","","",00:00:10,"","",TRUE
02-Apr-2025,10154,10192,WEH ,AT5,07:49:27,11:54:07,10154_10192_66,Social-Personal Activities,0,08:45:33,08:47:25,00:01:52,00:01:52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Doctor/Nurse WorkStation,0,10154_10192_67,"",0,00:00:00,false,"",0,"","","",00:01:52,"","",TRUE
