session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (RECORD CLERK),What (RECORD CLERK) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_8,Patient Communication,0,08:03:14,08:03:56,00:00:42,00:00:42,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_9,"",0,00:00:00,false,"",0,00:00:42,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_9,Register Patient,0,08:03:56,08:04:55,00:00:59,00:00:59,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_10,"",0,00:00:00,false,"",0,00:00:59,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_10,Register Patient,0,08:04:55,08:06:40,00:01:45,00:01:45,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_11,"",0,00:00:00,false,"",0,00:01:45,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_11,Register Patient,0,08:06:40,08:07:15,00:00:35,00:00:35,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_12,"",0,00:00:00,false,"",0,00:00:35,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_12,Social-Personal Activities,0,08:07:15,08:08:28,00:01:13,00:01:13,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_13,"",0,00:00:00,false,"",0,00:01:13,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_13,Record Management,Retrieve Record,08:08:28,08:10:21,00:01:53,00:01:53,0,0,0,0,0,0,1,0,0,0,0,Other,Medical records ,10154_10208_14,"",0,00:00:00,false,"",0,00:01:53,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_14,Patient Communication,0,08:10:21,08:11:09,00:00:48,00:00:48,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_15,"",0,00:00:00,false,"",0,00:00:48,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_15,In Transit,0,08:11:09,08:12:32,00:01:23,00:01:23,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_16,"",0,00:00:00,false,"",0,00:01:23,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_16,Inter Profesional Communication,0,08:12:32,08:13:00,00:00:28,00:00:28,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_17,"",0,00:00:00,false,"",0,00:00:28,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_17,Register Patient,0,08:13:00,08:14:19,00:01:19,00:01:19,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,Savance workplace ,10154_10208_18,"",0,00:00:00,false,"",0,00:01:19,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_18,Other,0,08:14:19,08:14:43,00:00:24,00:00:24,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,What - Badge printing ( Savance) ,10154_10208_19,"",0,00:00:00,false,"",0,00:00:24,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_19,Register Patient,0,08:14:43,08:15:30,00:00:47,00:00:47,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_20,"",0,00:00:00,false,"",0,00:00:47,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_20,Other,0,08:15:30,08:16:32,00:01:02,00:01:02,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,What - badge printing ,10154_10208_21,"",0,00:00:00,false,"",0,00:01:02,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_21,Register Patient,0,08:16:32,08:17:18,00:00:46,00:00:46,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_22,"",0,00:00:00,false,"",0,00:00:46,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_22,Register Patient,0,08:17:18,08:18:38,00:01:20,00:01:20,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,How - MedData ,10154_10208_23,"",0,00:00:00,false,"",0,00:01:20,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_23,Register Patient,0,08:18:38,08:19:55,00:01:17,00:01:17,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,"Triage form , A & E record form  ",10154_10208_24,"",0,00:00:00,false,"",0,00:01:17,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_24,Other,0,08:19:55,08:20:44,00:00:49,00:00:49,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_25,"",0,00:00:00,false,"",0,00:00:49,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_25,Other,0,08:20:44,08:21:56,00:01:12,00:01:12,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard ,10154_10208_26,"",0,00:00:00,false,"",0,00:01:12,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_26,Record Management,Retrieve Record,08:21:56,08:23:59,00:02:03,00:02:03,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,MedData ,10154_10208_27,"",0,00:00:00,false,"",0,00:02:03,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_27,Other,0,08:23:59,08:25:24,00:01:25,00:01:25,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,What - Check work emails ,10154_10208_28,"",0,00:00:00,false,"",0,00:01:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_28,Inter Profesional Communication,0,08:25:24,08:26:01,00:00:37,00:00:37,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_29,"",0,00:00:00,false,"",0,00:00:37,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_29,Activer Waiting,0,08:26:01,08:26:52,00:00:51,00:00:51,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_30,"",0,00:00:00,false,"",0,00:00:51,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_30,In Transit,0,08:26:52,08:27:23,00:00:31,00:00:31,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_31,"",0,00:00:00,false,"",0,00:00:31,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_31,Inter Profesional Communication,0,08:27:23,08:27:34,00:00:11,00:00:11,1,0,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10208_32,"",0,00:00:00,false,"",0,00:00:11,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_32,In Transit,0,08:27:34,08:28:19,00:00:45,00:00:45,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_33,"",0,00:00:00,false,"",0,00:00:45,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_33,Record Management,Retrieve Record,08:28:19,08:28:42,00:00:23,00:00:23,0,0,0,0,0,0,1,0,0,0,0,Nurse Station,Discharge records ,10154_10208_34,"",0,00:00:00,false,"",0,00:00:23,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_34,In Transit,0,08:28:42,08:29:02,00:00:20,00:00:20,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_35,"",0,00:00:00,false,"",0,00:00:20,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_35,Inter Profesional Communication,0,08:29:02,08:31:49,00:02:47,00:02:47,0,0,0,0,0,1,0,0,0,0,0,Other,"Where-Telephone operator booth 
Whom- telephone operator ",10154_10208_36,"",0,00:00:00,false,"",0,00:02:47,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_36,In Transit,0,08:31:49,08:32:29,00:00:40,00:00:40,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_37,"",0,00:00:00,false,"",0,00:00:40,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_37,Other,0,08:32:29,08:33:46,00:01:17,00:01:17,0,0,0,0,0,0,1,1,0,1,0,Reception Desk,0,10154_10208_38,"",0,00:00:00,false,"",0,00:01:17,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_38,Inter Profesional Communication,0,08:33:46,08:34:20,00:00:34,00:00:34,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_39,"",0,00:00:00,false,"",0,00:00:34,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_39,Register Patient,0,08:34:20,08:36:21,00:02:01,00:02:01,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Triage form,10154_10208_40,"",0,00:00:00,false,"",0,00:02:01,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_40,Other,0,08:36:21,08:36:29,00:00:08,00:00:08,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_41,"",0,00:00:00,false,"",0,00:00:08,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_41,Register Patient,0,08:36:29,08:37:13,00:00:44,00:00:44,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10208_42,"",0,00:00:00,false,"",0,00:00:44,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_42,Activer Waiting,0,08:37:13,08:37:50,00:00:37,00:00:37,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10154_10208_43,"",0,00:00:00,false,"",0,00:00:37,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_43,Patient Communication,0,08:37:50,08:37:55,00:00:05,00:00:05,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_44,"",0,00:00:00,false,"",0,00:00:05,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_44,Register Patient,0,08:37:55,08:38:41,00:00:46,00:00:46,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,Checking clipboard,10154_10208_45,"",0,00:00:00,false,"",0,00:00:46,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_45,Patient Communication,0,08:38:41,08:39:21,00:00:40,00:00:40,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_46,"",0,00:00:00,false,"",0,00:00:40,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_46,Register Patient,0,08:39:21,08:40:02,00:00:41,00:00:41,0,0,1,1,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_47,"",0,00:00:00,false,"",0,00:00:41,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_47,Inter Profesional Communication,0,08:40:02,08:40:44,00:00:42,00:00:42,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_48,"",0,00:00:00,false,"",0,00:00:42,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_48,Register Patient,0,08:40:44,08:41:18,00:00:34,00:00:34,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,A&E record form ,10154_10208_49,"",0,00:00:00,false,"",0,00:00:34,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_49,Patient Communication,0,08:41:18,08:41:43,00:00:25,00:00:25,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_50,"",0,00:00:00,false,"",0,00:00:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_50,Patient Communication,0,08:41:43,08:42:19,00:00:36,00:00:36,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_51,"",0,00:00:00,false,"",0,00:00:36,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_51,Register Patient,0,08:42:19,08:42:44,00:00:25,00:00:25,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,A&E record ,10154_10208_52,"",0,00:00:00,false,"",0,00:00:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_52,Patient Communication,0,08:42:44,08:43:15,00:00:31,00:00:31,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_53,"",0,00:00:00,false,"",0,00:00:31,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_53,Register Patient,0,08:43:15,08:44:30,00:01:15,00:01:15,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_54,"",0,00:00:00,false,"",0,00:01:15,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_54,In Transit,0,08:44:30,08:44:43,00:00:13,00:00:13,0,0,0,0,0,0,1,0,0,0,0,Other,0,10154_10208_55,"",0,00:00:00,false,"",0,00:00:13,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_55,Record Management,Retrieve Record,08:44:43,08:45:28,00:00:45,00:00:45,0,0,0,0,0,0,1,1,0,0,0,Other,Medical records ,10154_10208_56,"",0,00:00:00,false,"",0,00:00:45,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_56,Other,0,08:45:28,08:47:12,00:01:44,00:01:44,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_57,"",0,00:00:00,false,"",0,00:01:44,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_57,Register Patient,0,08:47:12,08:48:01,00:00:49,00:00:49,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_58,"",0,00:00:00,false,"",0,00:00:49,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_58,Inter Profesional Communication,0,08:48:01,08:48:15,00:00:14,00:00:14,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_59,"",0,00:00:00,false,"",0,00:00:14,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_59,Register Patient,0,08:48:15,08:48:22,00:00:07,00:00:07,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_60,"",0,00:00:00,false,"",0,00:00:07,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_60,Other,0,08:48:22,08:50:33,00:02:11,00:02:11,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_61,"",0,00:00:00,false,"",0,00:02:11,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_61,Register Patient,0,08:50:33,08:50:54,00:00:21,00:00:21,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Savance ,10154_10208_62,"",0,00:00:00,false,"",0,00:00:21,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_62,Other,0,08:50:54,08:51:37,00:00:43,00:00:43,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_63,"",0,00:00:00,false,"",0,00:00:43,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_63,Inter Profesional Communication,0,08:51:37,08:51:51,00:00:14,00:00:14,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_64,"",0,00:00:00,false,"",0,00:00:14,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_64,Activer Waiting,0,08:51:51,08:58:35,00:06:44,00:06:44,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_65,"",0,00:00:00,false,"",0,00:06:44,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_65,Inter Profesional Communication,0,08:58:35,08:58:55,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_66,"",0,00:00:00,false,"",0,00:00:20,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_66,Patient Communication,0,08:58:55,08:59:14,00:00:19,00:00:19,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_67,"",0,00:00:00,false,"",0,00:00:19,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_67,Inter Profesional Communication,0,08:59:14,08:59:55,00:00:41,00:00:41,0,1,0,0,0,0,0,0,0,0,1,Reception Desk,0,10154_10208_68,"",0,00:00:00,false,"",0,00:00:41,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_68,Register Patient,0,08:59:55,09:00:18,00:00:23,00:00:23,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,0,10154_10208_69,"",0,00:00:00,false,"",0,00:00:23,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_69,Patient Communication,0,09:00:18,09:00:39,00:00:21,00:00:21,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_70,"",0,00:00:00,false,"",0,00:00:21,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_70,Register Patient,0,09:00:39,09:01:50,00:01:11,00:01:11,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_71,"",0,00:00:00,false,"",0,00:01:11,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_71,Patient Communication,0,09:01:50,09:02:26,00:00:36,00:00:36,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_72,"",0,00:00:00,false,"",0,00:00:36,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_72,Register Patient,0,09:02:26,09:03:36,00:01:10,00:01:10,0,0,1,1,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_73,"",0,00:00:00,false,"",0,00:01:10,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_73,Patient Communication,0,09:03:36,09:04:08,00:00:32,00:00:32,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_74,"",0,00:00:00,false,"",0,00:00:32,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_74,Register Patient,0,09:04:08,09:05:27,00:01:19,00:01:19,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_75,"",0,00:00:00,false,"",0,00:01:19,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_75,Record Management,Retrieve Record,09:05:27,09:08:02,00:02:35,00:02:35,0,0,0,0,0,0,1,0,0,0,0,Other,Medical records ,10154_10208_76,"",0,00:00:00,false,"",0,00:02:35,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_76,Register Patient,0,09:08:02,09:10:11,00:02:09,00:02:09,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10208_77,"",0,00:00:00,false,"",0,00:02:09,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_77,Other,0,09:10:11,09:13:11,00:03:00,00:03:00,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_78,"",0,00:00:00,false,"",0,00:03:00,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_78,Register Patient,0,09:13:11,09:13:40,00:00:29,00:00:29,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10208_79,"",0,00:00:00,false,"",0,00:00:29,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_79,Other,0,09:13:40,09:14:33,00:00:53,00:00:53,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_80,"",0,00:00:00,false,"",0,00:00:53,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_80,Inter Profesional Communication,0,09:14:33,09:15:03,00:00:30,00:00:30,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_81,"",0,00:00:00,false,"",0,00:00:30,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_81,Activer Waiting,0,09:15:03,09:18:46,00:03:43,00:03:43,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_82,"",0,00:00:00,false,"",0,00:03:43,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_82,Inter Profesional Communication,0,09:18:46,09:19:16,00:00:30,00:00:30,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10154_10208_83,"",0,00:00:00,false,"",0,00:00:30,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_83,Activer Waiting,0,09:19:16,09:24:32,00:05:16,00:05:16,0,0,0,0,0,0,1,0,0,1,0,Reception Desk,0,10154_10208_84,"",0,00:00:00,false,"",0,00:05:16,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_84,Social-Personal Activities,0,09:24:32,09:27:46,00:03:14,00:03:14,0,0,0,0,0,0,1,0,0,0,0,Other,Restroom ,10154_10208_85,"",0,00:00:00,false,"",0,00:03:14,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_85,Other,0,09:27:46,09:28:19,00:00:33,00:00:33,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10154_10208_86,"",0,00:00:00,false,"",0,00:00:33,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_86,In Transit,0,09:28:19,09:30:25,00:02:06,00:02:06,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_87,"",0,00:00:00,false,"",0,00:02:06,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_87,Record Management,Retrieve Record,09:30:25,09:32:41,00:02:16,00:02:16,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Request old patient notes,10154_10208_88,"",0,00:00:00,false,"",0,00:02:16,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_88,Record Management,Retrieve Record,09:32:41,09:51:27,00:18:46,00:18:46,0,0,0,0,0,0,1,0,0,0,0,Other,0,10154_10208_89,"",0,00:00:00,false,"",0,00:18:46,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_89,Register Patient,0,09:51:27,09:52:02,00:00:35,00:00:35,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,Check clipboard registration ,10154_10208_90,"",0,00:00:00,false,"",0,00:00:35,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_90,Patient Communication,0,09:52:02,09:52:48,00:00:46,00:00:46,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_91,"",0,00:00:00,false,"",0,00:00:46,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_91,Inter Profesional Communication,0,09:52:48,09:53:31,00:00:43,00:00:43,1,1,0,0,0,0,0,0,0,0,0,Waiting Area,Discussing the inconvenience of having to go for notes physically ,10154_10208_92,"",0,00:00:00,false,"",0,00:00:43,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_92,Register Patient,0,09:53:31,09:54:48,00:01:17,00:01:17,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_93,"",0,00:00:00,false,"",0,00:01:17,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_93,Register Patient,0,09:54:48,09:55:08,00:00:20,00:00:20,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,0,10154_10208_94,"",0,00:00:00,false,"",0,00:00:20,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_94,Patient Communication,0,09:55:08,09:55:48,00:00:40,00:00:40,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_95,"",0,00:00:00,false,"",0,00:00:40,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_95,Register Patient,0,09:55:48,09:56:42,00:00:54,00:00:54,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_96,"",0,00:00:00,false,"",0,00:00:54,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_96,Patient Communication,0,09:56:42,09:57:40,00:00:58,00:00:58,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_97,"",0,00:00:00,false,"",0,00:00:58,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_97,Register Patient,0,09:57:40,10:00:17,00:02:37,00:02:37,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_98,"",0,00:00:00,false,"",0,00:02:37,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_98,Inter Profesional Communication,0,10:00:17,10:00:59,00:00:42,00:00:42,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_99,"",0,00:00:00,false,"",0,00:00:42,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_99,Register Patient,0,10:00:59,10:03:57,00:02:58,00:02:58,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_100,"",0,00:00:00,false,"",0,00:02:58,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_100,Social-Personal Activities,0,10:03:57,10:04:34,00:00:37,00:00:37,0,1,0,0,0,0,0,0,0,1,0,Reception Desk,0,10154_10208_101,"",0,00:00:00,false,"",0,00:00:37,TRUE
