session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,active 1,is session complete?,health_professional_desc,total_session,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_164,In Transit,0,10:50:59,10:52:36,00:01:37,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_165,00:01:37,TRUE,Clerk,244.31666666666666,1.6166666666666667,morning,164,NA,NA,03:06:35,03:08:12
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_165,Register Patient,0,10:52:36,10:53:58,00:01:22,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_166,00:01:22,TRUE,Clerk,244.31666666666666,1.3666666666666667,morning,165,Patient,"Paper, Desktop Computer",03:08:12,03:09:34
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_166,Inter Profesional Communication,0,10:53:58,10:54:16,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_167,00:00:18,TRUE,Clerk,244.31666666666666,0.3,morning,166,Nurse,NA,03:09:34,03:09:52
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_167,No Observation,Observer Pause,10:54:16,10:59:46,00:05:30,0,0,0,0,0,0,1,0,0,0,0,Other,0,10154_10198_168,00:05:30,TRUE,Clerk,244.31666666666666,5.5,morning,167,NA,NA,03:09:52,03:15:22
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_168,Inter Profesional Communication,0,10:59:46,11:00:10,00:00:24,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10154_10198_169,00:00:24,TRUE,Clerk,244.31666666666666,0.4,morning,168,Other,NA,03:15:22,03:15:46
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_169,Inter Profesional Communication,0,11:00:10,11:00:39,00:00:29,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_170,00:00:29,TRUE,Clerk,244.31666666666666,0.48333333333333334,morning,169,Doctor,NA,03:15:46,03:16:15
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_170,Other,0,11:00:39,11:01:57,00:01:18,1,0,0,0,0,0,0,1,1,0,0,Reception Desk,"Documentation- Patient admission (emergency)
MedData",10154_10198_171,00:01:18,TRUE,Clerk,244.31666666666666,1.3,morning,170,Doctor,"Paper, Desktop Computer",03:16:15,03:17:33
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_171,Inter Profesional Communication,0,11:01:57,11:02:06,00:00:09,1,0,0,0,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_172,00:00:09,TRUE,Clerk,244.31666666666666,0.15,morning,171,Doctor,Paper,03:17:33,03:17:42
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_172,Register Patient,0,11:02:06,11:05:05,00:02:59,1,0,0,0,0,0,0,1,1,0,0,Reception Desk,"Documentation- Patient admission (emergency)
MedData",10154_10198_173,00:02:59,TRUE,Clerk,244.31666666666666,2.9833333333333334,morning,172,Doctor,"Paper, Desktop Computer",03:17:42,03:20:41
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_173,Inter Profesional Communication,0,11:05:05,11:05:17,00:00:12,1,0,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_174,00:00:12,TRUE,Clerk,244.31666666666666,0.2,morning,173,Doctor,NA,03:20:41,03:20:53
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_174,Register Patient,0,11:05:17,11:06:41,00:01:24,0,1,0,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_175,00:01:24,TRUE,Clerk,244.31666666666666,1.4,morning,174,Nurse,"Paper, Desktop Computer",03:20:53,03:22:17
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_175,Other,0,11:06:41,11:08:02,00:01:21,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Admission documentation,10154_10198_176,00:01:21,TRUE,Clerk,244.31666666666666,1.35,morning,175,NA,"Paper, Desktop Computer",03:22:17,03:23:38
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_176,Register Patient,0,11:08:02,11:08:50,00:00:48,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10198_177,00:00:48,TRUE,Clerk,244.31666666666666,0.8,morning,176,Patient,"Paper, Desktop Computer",03:23:38,03:24:26
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_177,Other,0,11:08:50,11:09:05,00:00:15,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Admission book,10154_10198_178,00:00:15,TRUE,Clerk,244.31666666666666,0.25,morning,177,NA,Paper,03:24:26,03:24:41
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_178,Register Patient,0,11:09:05,11:11:30,00:02:25,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_179,00:02:25,TRUE,Clerk,244.31666666666666,2.4166666666666665,morning,178,Patient,"Paper, Desktop Computer",03:24:41,03:27:06
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_179,Patient Communication,0,11:11:30,11:11:51,00:00:21,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_180,00:00:21,TRUE,Clerk,244.31666666666666,0.35,morning,179,Patient,NA,03:27:06,03:27:27
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_180,Inter Profesional Communication,0,11:11:51,11:11:57,00:00:06,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_181,00:00:06,TRUE,Clerk,244.31666666666666,0.1,morning,180,Nurse,NA,03:27:27,03:27:33
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_181,Register Patient,0,11:11:57,11:18:51,00:06:54,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,MedData,10154_10198_182,00:06:54,TRUE,Clerk,244.31666666666666,6.9,morning,181,NA,Desktop Computer,03:27:33,03:34:27
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_182,In Transit,0,11:18:51,11:19:15,00:00:24,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10198_183,00:00:24,TRUE,Clerk,244.31666666666666,0.4,morning,182,NA,NA,03:34:27,03:34:51
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_183,Social-Personal Activities,0,11:19:15,11:20:15,00:01:00,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_184,00:01:00,TRUE,Clerk,244.31666666666666,1,morning,183,Patient,NA,03:34:51,03:35:51
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_184,Register Patient,0,11:20:15,11:22:21,00:02:06,0,0,1,1,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_185,00:02:06,TRUE,Clerk,244.31666666666666,2.1,morning,184,"Patient, Relative",Paper,03:35:51,03:37:57
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_185,Register Patient,0,11:22:21,11:22:49,00:00:28,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_186,00:00:28,TRUE,Clerk,244.31666666666666,0.4666666666666667,morning,185,NA,"Paper, Desktop Computer",03:37:57,03:38:25
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_186,Other,0,11:22:49,11:24:10,00:01:21,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_187,00:01:21,TRUE,Clerk,244.31666666666666,1.35,morning,186,NA,Desktop Computer,03:38:25,03:39:46
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_187,Inter Profesional Communication,0,11:24:10,11:24:19,00:00:09,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_188,00:00:09,TRUE,Clerk,244.31666666666666,0.15,morning,187,Nurse,NA,03:39:46,03:39:55
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_188,Other,0,11:24:19,11:24:49,00:00:30,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_189,00:00:30,TRUE,Clerk,244.31666666666666,0.5,morning,188,NA,Desktop Computer,03:39:55,03:40:25
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_189,Register Patient,0,11:24:49,11:27:23,00:02:34,0,0,1,1,0,0,0,1,0,0,0,Reception Desk,0,10154_10198_190,00:02:34,TRUE,Clerk,244.31666666666666,2.566666666666667,morning,189,"Patient, Relative",Paper,03:40:25,03:42:59
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_190,Patient Communication,0,11:27:23,11:28:30,00:01:07,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10198_191,00:01:07,TRUE,Clerk,244.31666666666666,1.1166666666666667,morning,190,Patient,NA,03:42:59,03:44:06
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_191,Register Patient,0,11:28:30,11:29:33,00:01:03,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_192,00:01:03,TRUE,Clerk,244.31666666666666,1.05,morning,191,NA,Desktop Computer,03:44:06,03:45:09
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_192,Inter Profesional Communication,0,11:29:33,11:30:10,00:00:37,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_193,00:00:37,TRUE,Clerk,244.31666666666666,0.6166666666666667,morning,192,Nurse,NA,03:45:09,03:45:46
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_193,Register Patient,0,11:30:10,11:31:35,00:01:25,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_194,00:01:25,TRUE,Clerk,244.31666666666666,1.4166666666666667,morning,193,NA,Desktop Computer,03:45:46,03:47:11
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_194,Other,0,11:31:35,11:35:36,00:04:01,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_195,00:04:01,TRUE,Clerk,244.31666666666666,4.016666666666667,morning,194,NA,Desktop Computer,03:47:11,03:51:12
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_195,Register Patient,0,11:35:36,11:38:47,00:03:11,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10198_196,00:03:11,TRUE,Clerk,244.31666666666666,3.183333333333333,morning,195,NA,"Paper, Desktop Computer",03:51:12,03:54:23
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_196,Register Patient,0,11:38:47,11:39:20,00:00:33,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_197,00:00:33,TRUE,Clerk,244.31666666666666,0.55,morning,196,NA,Desktop Computer,03:54:23,03:54:56
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_197,Inter Profesional Communication,0,11:39:20,11:39:49,00:00:29,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_198,00:00:29,TRUE,Clerk,244.31666666666666,0.48333333333333334,morning,197,Nurse,NA,03:54:56,03:55:25
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_198,Register Patient,0,11:39:49,11:41:40,00:01:51,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,0,10154_10198_199,00:01:51,TRUE,Clerk,244.31666666666666,1.85,morning,198,NA,Desktop Computer,03:55:25,03:57:16
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_199,Patient Communication,0,11:41:40,11:42:24,00:00:44,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard,10154_10198_200,00:00:44,TRUE,Clerk,244.31666666666666,0.7333333333333333,morning,199,Patient,NA,03:57:16,03:58:00
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_200,Register Patient,0,11:42:24,11:42:57,00:00:33,0,0,1,1,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_201,00:00:33,TRUE,Clerk,244.31666666666666,0.55,morning,200,"Patient, Relative",NA,03:58:00,03:58:33
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_201,Other,0,11:42:57,11:43:24,00:00:27,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10198_202,00:00:27,TRUE,Clerk,244.31666666666666,0.45,morning,201,NA,Desktop Computer,03:58:33,03:59:00
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_202,Register Patient,0,11:43:24,11:46:02,00:02:38,0,0,1,1,0,0,0,1,1,0,0,Reception Desk,MedData,10154_10198_203,00:02:38,TRUE,Clerk,244.31666666666666,2.6333333333333333,morning,202,"Patient, Relative","Paper, Desktop Computer",03:59:00,04:01:38
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_203,Inter Profesional Communication,0,11:46:02,11:46:33,00:00:31,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_204,00:00:31,TRUE,Clerk,244.31666666666666,0.5166666666666667,morning,203,Nurse,NA,04:01:38,04:02:09
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_204,Inter Profesional Communication,0,11:46:33,11:47:19,00:00:46,1,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10198_205,00:00:46,TRUE,Clerk,244.31666666666666,0.7666666666666667,morning,204,"Doctor, Nurse",NA,04:02:09,04:02:55
03-Apr-2025,10154,10198,QEH,AT6,07:44:24,11:48:43,10154_10198_205,Other,0,11:47:19,11:48:43,00:01:24,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,user,00:01:24,TRUE,Clerk,244.31666666666666,1.4,morning,205,NA,Desktop Computer,04:02:55,04:04:19
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_1,Patient Communication,0,07:53:09,07:53:28,00:00:19,0,1,1,0,0,0,0,0,0,0,0,Triage Area,0,10154_10208_2,00:00:19,TRUE,Clerk,246,0.31666666666666665,morning,1,"Nurse, Patient",NA,00:00:00,00:00:19
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_2,Other,0,07:53:28,07:55:35,00:02:07,0,0,0,0,0,1,0,0,0,0,0,Other,Medical records,10154_10208_3,00:02:07,TRUE,Clerk,246,2.1166666666666667,morning,2,Other,NA,00:00:19,00:02:26
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_3,Other,0,07:55:35,07:56:05,00:00:30,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10154_10208_4,00:00:30,TRUE,Clerk,246,0.5,morning,3,NA,NA,00:02:26,00:02:56
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_4,Inter Profesional Communication,0,07:56:05,07:57:21,00:01:16,0,1,0,0,0,0,0,0,0,0,0,Triage Area,0,10154_10208_5,00:01:16,TRUE,Clerk,246,1.2666666666666666,morning,4,Nurse,NA,00:02:56,00:04:12
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_5,Activer Waiting,0,07:57:21,08:01:48,00:04:27,0,0,0,0,0,0,1,0,0,1,0,Reception Desk,0,10154_10208_6,00:04:27,TRUE,Clerk,246,4.45,morning,5,NA,Mobile Computer,00:04:12,00:08:39
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_6,Patient Communication,0,08:01:48,08:02:01,00:00:13,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_7,00:00:13,TRUE,Clerk,246,0.21666666666666667,morning,6,Patient,NA,00:08:39,00:08:52
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_7,In Transit,0,08:02:01,08:03:14,00:01:13,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_8,00:01:13,TRUE,Clerk,246,1.2166666666666666,morning,7,NA,NA,00:08:52,00:10:05
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_8,Patient Communication,0,08:03:14,08:03:56,00:00:42,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_9,00:00:42,TRUE,Clerk,246,0.7,morning,8,Patient,NA,00:10:05,00:10:47
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_9,Register Patient,0,08:03:56,08:04:55,00:00:59,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_10,00:00:59,TRUE,Clerk,246,0.9833333333333333,morning,9,NA,Paper,00:10:47,00:11:46
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_10,Register Patient,0,08:04:55,08:06:40,00:01:45,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_11,00:01:45,TRUE,Clerk,246,1.75,morning,10,Patient,Paper,00:11:46,00:13:31
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_11,Register Patient,0,08:06:40,08:07:15,00:00:35,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_12,00:00:35,TRUE,Clerk,246,0.5833333333333334,morning,11,Patient,Paper,00:13:31,00:14:06
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_12,Social-Personal Activities,0,08:07:15,08:08:28,00:01:13,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_13,00:01:13,TRUE,Clerk,246,1.2166666666666666,morning,12,Patient,NA,00:14:06,00:15:19
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_13,Record Management,Retrieve Record,08:08:28,08:10:21,00:01:53,0,0,0,0,0,0,1,0,0,0,0,Other,Medical records,10154_10208_14,00:01:53,TRUE,Clerk,246,1.8833333333333333,morning,13,NA,NA,00:15:19,00:17:12
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_14,Patient Communication,0,08:10:21,08:11:09,00:00:48,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_15,00:00:48,TRUE,Clerk,246,0.8,morning,14,Patient,NA,00:17:12,00:18:00
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_15,In Transit,0,08:11:09,08:12:32,00:01:23,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_16,00:01:23,TRUE,Clerk,246,1.3833333333333333,morning,15,NA,NA,00:18:00,00:19:23
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_16,Inter Profesional Communication,0,08:12:32,08:13:00,00:00:28,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_17,00:00:28,TRUE,Clerk,246,0.4666666666666667,morning,16,Nurse,NA,00:19:23,00:19:51
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_17,Register Patient,0,08:13:00,08:14:19,00:01:19,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,Savance workplace,10154_10208_18,00:01:19,TRUE,Clerk,246,1.3166666666666667,morning,17,Patient,"Paper, Desktop Computer",00:19:51,00:21:10
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_18,Other,0,08:14:19,08:14:43,00:00:24,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,What - Badge printing ( Savance),10154_10208_19,00:00:24,TRUE,Clerk,246,0.4,morning,18,NA,Desktop Computer,00:21:10,00:21:34
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_19,Register Patient,0,08:14:43,08:15:30,00:00:47,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_20,00:00:47,TRUE,Clerk,246,0.7833333333333333,morning,19,NA,Paper,00:21:34,00:22:21
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_20,Other,0,08:15:30,08:16:32,00:01:02,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,What - badge printing,10154_10208_21,00:01:02,TRUE,Clerk,246,1.0333333333333334,morning,20,NA,Desktop Computer,00:22:21,00:23:23
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_21,Register Patient,0,08:16:32,08:17:18,00:00:46,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_22,00:00:46,TRUE,Clerk,246,0.7666666666666667,morning,21,NA,Paper,00:23:23,00:24:09
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_22,Register Patient,0,08:17:18,08:18:38,00:01:20,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,How - MedData,10154_10208_23,00:01:20,TRUE,Clerk,246,1.3333333333333333,morning,22,NA,Desktop Computer,00:24:09,00:25:29
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_23,Register Patient,0,08:18:38,08:19:55,00:01:17,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,"Triage form , A & E record form",10154_10208_24,00:01:17,TRUE,Clerk,246,1.2833333333333334,morning,23,NA,"Paper, Desktop Computer",00:25:29,00:26:46
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_24,Other,0,08:19:55,08:20:44,00:00:49,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing,10154_10208_25,00:00:49,TRUE,Clerk,246,0.8166666666666667,morning,24,NA,Desktop Computer,00:26:46,00:27:35
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_25,Other,0,08:20:44,08:21:56,00:01:12,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard,10154_10208_26,00:01:12,TRUE,Clerk,246,1.2,morning,25,Patient,NA,00:27:35,00:28:47
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_26,Record Management,Retrieve Record,08:21:56,08:23:59,00:02:03,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,MedData,10154_10208_27,00:02:03,TRUE,Clerk,246,2.05,morning,26,NA,Desktop Computer,00:28:47,00:30:50
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_27,Other,0,08:23:59,08:25:24,00:01:25,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,What - Check work emails,10154_10208_28,00:01:25,TRUE,Clerk,246,1.4166666666666667,morning,27,NA,NA,00:30:50,00:32:15
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_28,Inter Profesional Communication,0,08:25:24,08:26:01,00:00:37,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_29,00:00:37,TRUE,Clerk,246,0.6166666666666667,morning,28,Nurse,NA,00:32:15,00:32:52
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_29,Activer Waiting,0,08:26:01,08:26:52,00:00:51,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_30,00:00:51,TRUE,Clerk,246,0.85,morning,29,NA,NA,00:32:52,00:33:43
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_30,In Transit,0,08:26:52,08:27:23,00:00:31,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_31,00:00:31,TRUE,Clerk,246,0.5166666666666667,morning,30,NA,NA,00:33:43,00:34:14
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_31,Inter Profesional Communication,0,08:27:23,08:27:34,00:00:11,1,0,0,0,0,0,0,0,0,0,0,Nurse Station,0,10154_10208_32,00:00:11,TRUE,Clerk,246,0.18333333333333332,morning,31,Doctor,NA,00:34:14,00:34:25
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_32,In Transit,0,08:27:34,08:28:19,00:00:45,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_33,00:00:45,TRUE,Clerk,246,0.75,morning,32,NA,NA,00:34:25,00:35:10
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_33,Record Management,Retrieve Record,08:28:19,08:28:42,00:00:23,0,0,0,0,0,0,1,0,0,0,0,Nurse Station,Discharge records,10154_10208_34,00:00:23,TRUE,Clerk,246,0.38333333333333336,morning,33,NA,NA,00:35:10,00:35:33
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_34,In Transit,0,08:28:42,08:29:02,00:00:20,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_35,00:00:20,TRUE,Clerk,246,0.3333333333333333,morning,34,NA,NA,00:35:33,00:35:53
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_35,Inter Profesional Communication,0,08:29:02,08:31:49,00:02:47,0,0,0,0,0,1,0,0,0,0,0,Other,"Where-Telephone operator booth 
Whom- telephone operator",10154_10208_36,00:02:47,TRUE,Clerk,246,2.783333333333333,morning,35,Other,NA,00:35:53,00:38:40
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_36,In Transit,0,08:31:49,08:32:29,00:00:40,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_37,00:00:40,TRUE,Clerk,246,0.6666666666666666,morning,36,NA,NA,00:38:40,00:39:20
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_37,Other,0,08:32:29,08:33:46,00:01:17,0,0,0,0,0,0,1,1,0,1,0,Reception Desk,0,10154_10208_38,00:01:17,TRUE,Clerk,246,1.2833333333333334,morning,37,NA,"Paper, Mobile Computer",00:39:20,00:40:37
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_38,Inter Profesional Communication,0,08:33:46,08:34:20,00:00:34,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_39,00:00:34,TRUE,Clerk,246,0.5666666666666667,morning,38,Nurse,NA,00:40:37,00:41:11
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_39,Register Patient,0,08:34:20,08:36:21,00:02:01,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Triage form,10154_10208_40,00:02:01,TRUE,Clerk,246,2.0166666666666666,morning,39,NA,Desktop Computer,00:41:11,00:43:12
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_40,Other,0,08:36:21,08:36:29,00:00:08,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_41,00:00:08,TRUE,Clerk,246,0.13333333333333333,morning,40,NA,Paper,00:43:12,00:43:20
08-Apr-2025,10154,10208,QEH,AT7,07:53:09,11:59:09,10154_10208_41,Register Patient,0,08:36:29,08:37:13,00:00:44,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10154_10208_42,00:00:44,TRUE,Clerk,246,0.7333333333333333,morning,41,NA,"Paper, Desktop Computer",00:43:20,00:44:04
